energy,intensity,residual,fit,pseudovoigt_1,gaussian_2,gaussian_3,gaussian_4,gaussian_5,gaussian_6
2.816666666666651,0.1067469713689568,0.025047012278383407,0.1317939836473402,0.0013623709562327487,1.8978571852965513e-16,0.0023137444663843287,0.12811777174503974,1.7565297248244314e-20,9.647968321293064e-08
2.833333333333317,0.0844531022015294,0.043517388520568384,0.1279704907220978,0.001346312752643553,6.338902607327632e-17,0.0017084753643015033,0.12491553457720919,4.346671975498501e-20,1.680279434752361e-07
2.849999999999984,0.074804675948101,0.04840205828608404,0.12320673423418504,0.0013305366841967195,2.0812852217284335e-17,0.0012494563147525848,0.12062645167580482,1.0653130779495028e-19,2.895594308961679e-07
2.8666666666666507,0.0964484724829219,0.021140681537562822,0.11758915402048473,0.0013150361827678825,6.717630196131499e-18,0.0009050080863210061,0.11536861600438893,2.58592948336864e-19,4.937470069000633e-07
2.8833333333333173,0.1643175269165928,-0.05308484586084018,0.11123268105575261,0.0012998048701822395,2.1314127273555586e-18,0.0006492364148712959,0.10928280670012079,6.216917795659143e-19,8.330705782817475e-07
2.899999999999984,0.1836149511548064,-0.07934119671062871,0.10427375444417768,0.0012848365516631198,6.647923109457901e-19,0.00046128816245608485,0.10252623891406357,1.4803097506341036e-18,1.3908159948951742e-06
2.9166666666666505,0.1169011514457721,-0.02003827113870839,0.0968628803070637,0.001270125209542556,2.0383154258729404e-19,0.00032460916445943767,0.09526584836642756,3.490994001418923e-18,2.297566634150716e-06
2.9333333333333167,0.1711131370404347,-0.08195596828234963,0.08915716875808508,0.00125566499722197,6.14361179129047e-20,0.00022623941622969805,0.08767150876380031,8.153885960804628e-18,3.755580833090076e-06
2.949999999999984,0.2034876274571284,-0.1221743720527819,0.0813132554043465,0.0012414502333716613,1.820300589980519e-20,0.00015616898729316973,0.07990956187760934,1.886249734335276e-17,6.074306072318235e-06
2.9666666666666504,0.2216768281799086,-0.1481958687139998,0.0734809594659088,0.0012274753963583886,5.301874275377634e-21,0.00010676781240224666,0.07213699490247924,4.3216817077660064e-17,9.721354668884502e-06
2.983333333333317,0.1600037909378812,-0.09420583361395128,0.06579795732392991,0.0012137351188908287,1.518038236249702e-21,7.229444410461076e-05,0.06449653319444143,9.806756500877937e-17,1.539456649295041e-05
2.999999999999984,0.1439264524444178,-0.08554078738015622,0.05838566506426157,0.0012002241828732642,4.272705570815476e-22,4.848289324335905e-05,0.05711283568900873,2.2040276268873982e-16,2.412229913600254e-05
3.01666666666665,0.1883469785660102,-0.13700054465499414,0.051346433911016065,0.0011869375144582819,1.182197927623185e-22,3.2202616686997286e-05,0.05008989301422392,4.906001806342605e-16,3.740076564637216e-05
3.033333333333317,0.1642068181738013,-0.11944474253270064,0.04476207564110067,0.0011738701792897365,3.2154694744641034e-23,2.118423689381244e-05,0.04350964224194142,1.081576895627755e-15,5.7378982974619296e-05
3.0499999999999834,0.1885751452102916,-0.1498814877291579,0.03869365748113368,0.0011610173779276827,8.59736883789852e-24,1.3802365185585138e-05,0.03743173420742683,2.361598840322089e-15,8.710353059122145e-05
3.0666666666666496,0.1728086806940242,-0.13962623825524562,0.033182442438778575,0.0011483744414473454,2.2597151502431892e-24,8.906626309999852e-06,0.03189432477684109,5.1070943379282485e-15,0.00013083659417503703
3.0833333333333166,0.134628467314825,-0.10637666285464802,0.028251804460176985,0.0011359368272046235,5.838601120966633e-25,5.692354996692167e-06,0.026915713943694165,1.0938572795188053e-14,0.0001944613342705642
3.099999999999983,0.1338628521056997,-0.10995293292617589,0.023909919179523814,0.001123700114760953,1.4829649475521352e-25,3.603211455477622e-06,0.022496627826473443,2.3204193068722297e-14,0.000285988026810727
3.11666666666665,0.0839648783556106,-0.06381185897382222,0.020153019381788387,0.0011116600019607248,3.702712019952287e-26,2.2589496473057123e-06,0.018622928293149904,4.8751873181663475e-14,0.0004161721369816949
3.1333333333333164,0.1587726705032269,-0.14180366342033485,0.016969007082892062,0.0010998123011547606,9.088159837008541e-27,1.402627596109232e-06,0.015268541234786008,1.0144605705815193e-13,0.0005992509192537303
3.149999999999983,0.0920283209332163,-0.07768709328878612,0.014341227644430188,0.0010881529355636671,2.1927996222145937e-27,8.625757327782068e-07,0.01239841444091531,2.0907305454927971e-13,0.0008537976920093628
3.1666666666666496,0.107788209211439,-0.095535977932186,0.012252231279252998,0.001076677935775187,5.201024618012861e-28,5.253770773157199e-07,0.009971345863037303,4.26756342777543e-13,0.0012036821029364395
3.183333333333316,0.1346652749149473,-0.1239779055805781,0.010687369334369215,0.0010653834363699276,1.2126789574083133e-28,3.169304975541302e-07,0.007942558807905488,8.627419840136512e-13,0.0016791101587334979
3.199999999999983,0.0799952463476187,-0.0703571533131695,0.009638093034449208,0.0010542656726701203,2.7795196234022546e-29,1.8935464909734432e-07,0.006265938467146873,1.72743179463571e-12,0.002317699538255691
3.216666666666649,0.1687326356264274,-0.15962779754040865,0.009104838086018752,0.0010433209776063229,6.262685716988668e-30,1.120487305150582e-07,0.0048958808524184405,3.4256257357447435e-12,0.0031655242038378436
3.233333333333316,0.0975465068945242,-0.08844711873462582,0.009099388159898372,0.0010325457786971837,1.3871341435121495e-30,6.56684758004746e-08,0.0037887380749318167,6.728185309069674e-12,0.004278038631065386
3.2499999999999822,0.1166101384016403,-0.10696352460219316,0.009646613799447146,0.0010219365951376483,3.0202526651301985e-31,3.811763611425524e-08,0.002903871220415103,1.3088051761613121e-11,0.0057207678531702305
3.266666666666649,0.1508449734554915,-0.14005949112923494,0.010785482326256562,0.001011490034991171,6.464501807690685e-32,2.191361419046842e-08,0.0022043428884658224,2.5215703622477117e-11,0.0075696274639696776
3.283333333333316,0.1445968738494941,-0.13202764200284578,0.012569231846648321,0.0010012027924817131,1.3601719574384068e-32,1.2477313596374996e-08,0.0016572955961023387,4.8115633312368496e-11,0.009910720932635037
3.2999999999999825,0.2040895718378188,-0.18902496920564343,0.015064602632175378,0.0009910716453814985,2.813322651106172e-33,7.036346171801124e-09,0.0012340700998127094,9.093275507708781e-11,0.012839453759702253
3.3166666666666487,0.1675800688472061,-0.1492300421262583,0.01835002672094782,0.0009810934524906718,5.720213512210431e-34,3.929998028598723e-09,0.0009101201116588725,1.7020547283631392e-10,0.01645880905659477
3.333333333333316,0.1170831814215035,-0.0945704850805541,0.022512696340949392,0.0009712651512051862,1.1433308097259555e-34,2.1739847600432174e-09,0.0006647779726972307,3.1553367750406656e-10,0.020876650727528534
3.3499999999999823,0.1879847815021847,-0.1603403137449841,0.027644467757200614,0.0009615837551694195,2.2464592470411405e-35,1.1910765817908105e-09,0.0004809207966982442,5.793445764748066e-10,0.026201961434911786
3.366666666666649,0.160148183476634,-0.1263115714886893,0.033836611987944715,0.0009520463520101367,4.339025003725894e-36,6.463115309967697e-10,0.0003445795685495448,1.0535307110516452e-09,0.03253998436754279
3.3833333333333155,0.1347198074613951,-0.09354630952338183,0.04117349793801328,0.0009426501011486282,8.238586988005064e-37,3.4734667876298504e-10,0.00024452570274803033,1.897476833735034e-09,0.03998631988929312
3.399999999999982,0.220792583946414,-0.17106719941109974,0.04972538453531425,0.0009333922316879282,1.5377306861194831e-37,1.8488574377260696e-10,0.00017186147562200252,3.384735936060575e-09,0.04862012725838264
3.4166666666666488,0.2303159665558857,-0.1707753655045256,0.05954060105136011,0.0009242700403722032,2.821465868433214e-38,9.74681508296021e-11,0.0001196331628925327,5.979875336687634e-09,0.05849669177075188
3.433333333333316,0.1490857763035889,-0.07844827575718008,0.07063750054640883,0.0009152808896154967,5.089045003126179e-39,5.0891008401855526e-11,8.247905211761901e-05,1.0463536558560645e-08,0.06963973009024814
3.449999999999981,0.1568281745439493,-0.0738315051913762,0.08299666935257309,0.0009064222055971543,9.02328661425484e-40,2.6317123232249516e-11,5.6318978022671366e-05,1.8133594070882075e-08,0.08203391000904207
3.466666666666649,0.2123752443590348,-0.11582129127604998,0.09655395308298481,0.0008976914764213627,1.572751775102108e-40,1.3478910808803206e-11,3.808771312690104e-05,3.112492481559287e-08,0.09561814275503282
3.483333333333315,0.25100925805522,-0.13981435418761753,0.11119490386760247,0.0008890862503383564,2.694775474671716e-41,6.837387801971658e-12,2.5511386197971762e-05,5.291170549390049e-08,0.11028025331252327
3.499999999999982,0.2314615303990065,-0.10471027774017289,0.1267512526588336,0.0008806041340249232,4.538914049153649e-42,3.435141680361011e-12,1.6923969927752986e-05,8.908698011411861e-08,0.12585363546446568
3.5166666666666484,0.1880546441677943,-0.04505468835833129,0.142999955809463,0.0008722427909219861,7.515334269689222e-43,1.7092993321716289e-12,1.1119607569269887e-05,1.4855789681908424e-07,0.14211644485136563
3.533333333333315,0.2478455366384039,-0.08818028401340292,0.15966525262500098,0.0008639999396270856,1.223239835912495e-43,8.423849899233355e-13,7.235952442766113e-06,2.4535576967315416e-07,0.15879377137631906
3.5499999999999816,0.1990237175168507,-0.022599715433373024,0.17642400208347767,0.0008558733523397137,1.9572301633042273e-44,4.111706858910137e-13,4.663596579182342e-06,4.0134313220604934e-07,0.17556306379101538
3.566666666666648,0.1825510191735316,0.010363331703130418,0.192914350876662,0.0008478608533575161,3.0784999793538085e-45,1.9877085090346725e-13,2.9769070467546697e-06,6.502111672816784e-07,0.1920628629048917
3.583333333333315,0.1999701568195698,0.00877737956047267,0.20874753638004248,0.0008399603176214763,4.759960846772575e-46,9.517048382533759e-14,1.8820389231683798e-06,1.043306805880481e-06,0.20790465071659678
3.599999999999981,0.1635708727109739,0.05995149499505756,0.22352236770603146,0.0008321696693082607,7.234934045499031e-47,4.513057692252958e-14,1.1784494436743986e-06,1.6580158754221355e-06,0.22268736157135896
3.616666666666648,0.1791463340532458,0.05769534593888287,0.23684167999212866,0.0008244868804679891,1.081017545650537e-47,2.1196225017358788e-14,7.30823221348005e-07,2.6096625697604525e-06,0.23601385262584837
3.633333333333314,0.1552663142413247,0.09306353286619604,0.24832984710752073,0.0008169099697057667,1.587807613207176e-48,9.859733695702664e-15,4.488825767079788e-07,4.068169658048194e-06,0.24750842008557036
3.649999999999981,0.2241686401229685,0.033481649768341226,0.2576502898913097,0.0008094370009053692,2.2926089715215155e-49,4.542457542949042e-15,2.7306886607124157e-07,6.281057714257819e-06,0.25683429876381947
3.666666666666648,0.2239345521025436,0.04058729790469934,0.26452185000724293,0.0008020660819935601,3.2540862945068693e-50,2.072695937876051e-15,1.6452452778793215e-07,9.604738373359611e-06,0.26371001466234617
3.6833333333333136,0.2301760879740556,0.03855683733241927,0.26873292530647486,0.0007947953637435602,4.5404104486959174e-51,9.366974621858936e-16,9.817663597090914e-08,1.4546460191523412e-05,0.2679234853059029
3.6999999999999806,0.1880917824184932,0.08206060138199825,0.27015238380049145,0.0007876230386162598,6.227706453820619e-52,4.19258734147796e-16,5.8023599744773384e-08,2.1819667783971863e-05,0.26934288307049103
3.716666666666648,0.2211567927209456,0.04757968978042562,0.2687364825013712,0.0007805473396378244,8.397076765254707e-53,1.858591393492471e-16,3.396410839350491e-08,3.241589171538251e-05,0.2679234853059094
3.7333333333333134,0.2029135065590391,0.06161779086910665,0.26453129742814574,0.0007735665393123883,1.1129997936816326e-53,8.160274209412322e-17,1.9690411650254228e-08,4.76965360624067e-05,0.2637100146623592
3.749999999999981,0.197732190698215,0.059938306310891615,0.2576704970091066,0.0007666789485685859,1.4502037196588522e-54,3.548498379632793e-17,1.1305984895316431e-08,6.950799071473163e-05,0.25683429876383834
3.766666666666648,0.1630007694643638,0.08536786323133999,0.24836863269570378,0.0007598829157387369,1.8575046779649574e-55,1.5282819989631307e-17,6.42955675105559e-09,0.00010032326481394242,0.24750842008559434
3.7833333333333137,0.1512627166218486,0.08564772914932525,0.23691044577117384,0.0007531768255695161,2.3388253270993233e-56,6.519006470418212e-18,3.621368294311329e-09,0.00014341269835873663,0.2360138526258773
3.7999999999999807,0.1396106260877371,0.08402634173579937,0.22363696782353648,0.0007465590982630102,2.894893763723171e-57,2.7540914329072396e-18,2.020148911010404e-09,0.00020304513373290304,0.22268736157139166
3.8166666666666473,0.1223508926003677,0.08657850651391825,0.20892939911428596,0.000740028188547111,3.522365703028877e-58,1.1523763169155548e-18,1.1161256794210726e-09,0.0002847190929811749,0.207904650716632
3.8333333333333135,0.1055402064617497,0.0876516605433368,0.1931918670050865,0.0007335825847742015,4.213114163290019e-59,4.775615159550862e-19,6.107477065318034e-10,0.000395420904634877,0.19206286290492972
3.849999999999981,0.0963077896381478,0.08052639858348591,0.17683418822163371,0.0007272208080471767,4.953805849162015e-60,1.9601231043802226e-19,3.3100123721640007e-10,0.0005439032915320889,0.17556306379105321
3.866666666666647,0.1485502409734946,0.011705445663065167,0.16025568663655976,0.0007209414113718439,5.725872936745637e-61,7.968129823099996e-20,1.7767094701592967e-10,0.0007409736711594667,0.1587937713763575
3.8833333333333138,0.1214184017475851,0.022412562607145234,0.14383096435473033,0.0007147429788347965,6.50596019160952e-62,3.208104324617203e-20,9.445441121583717e-11,0.0009997764300376747,0.14211644485140346
3.89999999999998,0.0660291210862589,0.06186918648479568,0.12789830757105458,0.0007086241248059002,7.266881318708936e-63,1.2792622720889567e-20,4.973327980517567e-11,0.0013360479320127364,0.12585363546450268
3.916666666666647,0.0837698279335908,0.028981326264903184,0.11275115419849399,0.0007025834931645405,7.979059503407047e-64,5.052306960780293e-21,2.5935282602691753e-11,0.0017683173668362087,0.11028025331255796
3.9333333333333136,0.0684303132955492,0.03020247048017581,0.09863278377572501,0.000696619756548836,8.612362687580118e-65,1.9762363979556582e-21,1.3395344773933753e-11,0.002318021250715973,0.09561814275506486
3.94999999999998,0.0970556181439054,-0.011321481403615191,0.0857341367402902,0.0006907316156270363,9.138183784373955e-66,7.65609099438419e-22,6.852291588808161e-12,0.003009495108738305,0.08203391000907258
3.9666666666666472,0.1431220720428972,-0.06892762078172376,0.07419445126117344,0.0006849177983903601,9.531569880151106e-67,2.9376111438582146e-22,3.4716569383575076e-12,0.003869803369036921,0.0696397300902745
3.9833333333333134,0.0577469638283151,0.006357273613605156,0.06410423744192026,0.000679177059466557,9.773181287640209e-68,1.116350459303046e-22,1.7420346839720816e-12,0.004928368609935698,0.05849669177077597
3.99999999999998,0.1253116163230095,-0.06980161604970427,0.05551000027330523,0.0006735081794535007,9.850866735922933e-69,4.2017076519047097e-23,8.657566186955449e-13,0.006216364834582137,0.04862012725840383
4.016666666666646,0.0371905993888273,0.011229477556619565,0.048420076945446866,0.0006679099642721476,9.760676150814744e-70,1.5662826444207784e-23,4.261415400701689e-13,0.007765847091436837,0.03998631988931174
4.033333333333314,0.0616589630076424,-0.018847995433953553,0.042810967573688845,0.0006623812445382225,9.507193512666813e-71,5.782737353856813e-24,2.0774517679413937e-13,0.009608601961384522,0.03253998436755835
4.049999999999979,0.1250045070933262,-0.08637090450542848,0.03863360258789772,0.000656920874952014,9.10315074459792e-72,2.1145396216493353e-24,1.0030603324957503e-13,0.011774720277920144,0.026201961434925262
4.066666666666647,0.0727315712992234,-0.0369124782911477,0.0358190930080757,0.0006515277337056827,8.568367906257351e-73,7.658032670639498e-25,4.796695945250219e-14,0.014290914546782657,0.020876650727539393
4.083333333333313,0.0771259300130166,-0.042842292291697115,0.03428363772131948,0.0006462007219075183,7.928142503001904e-74,2.7468669890894918e-25,2.2718327303278015e-14,0.0171786279427851,0.016458809056604146
4.09999999999998,0.0885065265837407,-0.054574126102989735,0.03393240048075096,0.0006409387630225795,7.211270060492578e-75,9.758365338494959e-26,1.0656866908669234e-14,0.02045200795800809,0.012839453759709631
4.116666666666646,0.0490365120494909,-0.014374206631193931,0.03466230541829697,0.0006357408023292067,6.447911129805824e-76,3.433488083746538e-26,4.951100702284699e-15,0.024115843683321713,0.009910720932641105
4.133333333333312,0.0666107115964698,-0.030246889508350333,0.03636382208811946,0.0006306058063908722,5.667523068994924e-77,1.1965009378672407e-26,2.2782060730733176e-15,0.02816358881775175,0.007569627463974556
4.149999999999979,0.0920329089825884,-0.053110998295321205,0.03892191068726719,0.000625532762542896,4.897049800492037e-78,4.1296150514343806e-27,1.0382532006847716e-15,0.032575610071549195,0.005720767853174059
4.166666666666647,0.0538161806579193,-0.011599811409798343,0.04221636924812096,0.0006205206783935325,4.159515195409347e-79,1.4116437987975001e-27,4.686326897887649e-16,0.03731780993865877,0.004278038631068187
4.183333333333312,0.0641216964242801,-0.01799983215692224,0.046121864267357864,0.0006155685813389919,3.4731047368393475e-80,4.779249540503446e-28,2.0949849570079442e-16,0.04234077148217854,0.0031655242038401183
4.19999999999998,0.0393513777865212,0.011156556363649296,0.0505079341501705,0.0006106755180919226,2.8507557962612124e-81,1.602556379303766e-28,9.275733570014334e-17,0.047579559093821125,0.002317699538257355
4.216666666666645,0.0921474377697789,-0.0369082046304874,0.05523923313929151,0.0006058405542229674,2.3002186600765196e-82,5.322135843388155e-29,4.067566393300145e-17,0.05295428242633368,0.001679110158734818
4.233333333333313,0.0590283065036887,0.0011479297193638452,0.06017623622305254,0.0006010627737149454,1.8245055930653605e-83,1.7505625015595294e-29,1.7666074722612424e-17,0.05837149134640021,0.0012036821029373622
4.249999999999979,0.1109702629657403,-0.04579370434404871,0.06517655862169158,0.0005963412785292897,1.42261782628841e-84,5.702802286328468e-30,7.599141011395835e-18,0.06372641965115224,0.0008537976920100536
4.266666666666646,0.0735233481805185,-0.0034263844726253323,0.07009696370789317,0.0005916751881843385,1.0904311874160663e-85,1.840000905053728e-30,3.2374865414835653e-18,0.0689060376004546,0.0005992509192542177
4.283333333333312,0.0784676157054693,-0.0036715675737034187,0.07479604813176588,0.0005870636393451294,8.216280409828003e-87,5.879857298183663e-31,1.3660621796608406e-18,0.07379281235543869,0.0004161721369820516
4.299999999999979,0.0602350107261773,0.018902499393782156,0.07913751011995945,0.0005825057854243196,6.085821521263634e-88,1.8609493942694625e-31,5.70889416269319e-19,0.07826901630772416,0.00028598802681097335
4.316666666666645,0.0879375420329127,-0.004943708407502148,0.08299383362541055,0.0005780007961939074,4.4312896774995656e-89,5.833394776216661e-32,2.362939180147993e-19,0.08222137149494589,0.00019446133427074053
4.333333333333313,0.0776977151198184,0.008552448393368231,0.08625016351318664,0.0005735478574074067,3.1718164069115786e-90,1.8110364919096905e-32,9.686616878765145e-20,0.08554577906160407,0.00013083659417515732
4.349999999999977,0.0733482193458991,0.015459890816073657,0.08880811016197275,0.0005691461704321666,2.231787865219437e-91,5.568677434034607e-33,3.932880317321896e-20,0.08815186046094928,8.710353059130656e-05
4.366666666666646,0.114039312818465,-0.023450104010426742,0.09058920880803825,0.0005647949518915156,1.543706571921106e-92,1.6958832497990567e-33,1.581496975630801e-20,0.08996703487317206,5.737898297467423e-05
4.383333333333312,0.0261860321876083,0.06535173844895947,0.09153777063656778,0.0005604934333164405,1.0496477152093182e-93,5.1151558107016476e-34,6.298614502985224e-21,0.09093987643760493,3.740076564640889e-05
4.399999999999979,0.0286964705107653,0.06292642730579212,0.09162289781655741,0.0005562408608065054,7.015996230731895e-95,1.528061421599331e-34,2.4845098323103372e-21,0.0910425346566149,2.4122299136026493e-05
4.416666666666645,0.11560451392475,-0.0247650238637082,0.0908394900610418,0.0005520364946997308,4.6100124668307675e-96,4.5210757485154935e-35,9.706338627007941e-22,0.09027205899984911,1.53945664929666e-05
4.433333333333312,0.0858130879119259,0.0033950528416545056,0.08920814075358041,0.0005478796092511681,2.9777060493035185e-97,1.3248349709850968e-35,3.755685221186467e-22,0.08865053978966035,9.721354668894743e-06
4.449999999999978,0.084196098613148,0.0025778011649446597,0.08677389977809266,0.0005437694923199079,1.890725654987606e-98,3.845039549232877e-36,1.4392689611978525e-22,0.08622405597970043,6.0743060723248494e-06
4.466666666666645,0.0440181232542197,0.03958583754326605,0.08360396079748575,0.0005397054450642631,1.1801635078597341e-99,1.1052457837039782e-36,5.462780644151354e-23,0.08306049977158839,3.755580833094359e-06
4.483333333333311,0.0938640230895344,-0.014079617352694154,0.07978440573684024,0.0005356867816448958,7.241404650519955e-101,3.1465595131301937e-37,2.053546739796069e-23,0.0792464213885612,2.2975666341533605e-06
4.499999999999979,0.0584399405493091,0.01697626169352915,0.07541620224283825,0.0005317128289356389,4.367877221853415e-102,8.872215082979051e-38,7.64565064947958e-24,0.07488309859790772,1.3908159948967725e-06
4.516666666666644,0.0532375279377581,0.01737316790752033,0.07061069584527843,0.0005277829262417992,2.589911942505596e-103,2.477691327438689e-38,2.8193132723370272e-24,0.07008207984845835,8.33070578282748e-07
4.533333333333312,0.0763364420207003,-0.010851577860315945,0.06548486416038436,0.0005238964250257069,1.5096161902745462e-104,6.853010033208597e-39,1.0296538542379053e-24,0.06496047398835175,4.937470069006536e-07
4.549999999999978,0.0152392136337895,0.044917390879661644,0.060156604513451145,0.0005200526886393159,8.649979178794438e-106,1.8773038138434602e-39,3.724416062502849e-25,0.05963626226538093,2.8955943089653e-07
4.566666666666645,0.0474753566919628,0.007264952958968625,0.05474030965093143,0.0005162510920636305,4.8722610566676765e-107,5.093388285037079e-40,1.334271348550448e-25,0.05422389053092432,1.680279434754474e-07
4.583333333333311,0.071056819473367,-0.02171386801675816,0.049342951456608844,0.0005124910216547772,2.697820237173585e-108,1.3686677546374853e-40,4.7342278669255183e-26,0.04883036395527085,9.64796832130561e-08
4.599999999999977,0.0338818747472514,0.01017896920908027,0.04406084395633167,0.0005087718748965139,1.4684610680454524e-109,3.6425734169697075e-41,1.663692973775135e-26,0.0435520172662627,5.48151724548421e-08
4.616666666666644,0.0959109671223937,-0.05693376760528643,0.03897719951710728,0.0005050930601590058,7.857399526515755e-111,9.60146758335259e-42,5.790502258111567e-27,0.038472075640948664,3.081599960946134e-08
4.633333333333312,0.0384762306871883,-0.004315699176395127,0.03416053151079317,0.000501453996463668,4.1329695566137594e-112,2.5066053019778167e-42,1.9960817134033087e-27,0.03365906037229779,1.7142031715089777e-08
4.649999999999976,0.0242302258299056,0.0054336722703548605,0.02966389810026046,0.0004978541132539266,2.1370394864471574e-113,6.481168547815958e-43,6.814899011451241e-28,0.029166034551637566,9.435368967059792e-09
4.666666666666645,0.1040051095099686,-0.07848017972671324,0.02552492978325535,0.0004942928501716972,1.0862501709507277e-114,1.6597386422504443e-43,2.3044089900904883e-28,0.025030631794232476,5.138851176080367e-09
4.683333333333311,0.0702473729480955,-0.048480831573517125,0.02176654137457837,0.0004907696568394525,5.427678804772042e-116,4.2096416038603667e-44,7.717537084500251e-29,0.02127576894835126,2.7693876574994144e-09
4.699999999999978,0.0916319353994431,-0.07323373600727773,0.018398199392165374,0.0004872839926476917,2.6660322064475332e-117,1.057473683419952e-44,2.559864143024646e-29,0.017910913922750536,1.4767671508641878e-09
4.716666666666644,0.0127844581661402,0.002633140982555411,0.015417599148695612,0.0004838353265476723,1.2873113968990774e-118,2.6309527065111773e-45,8.409576719447439e-30,0.014933763042944513,7.792034263597376e-10
4.733333333333311,0.0502986784873421,-0.0374860767021495,0.012812601785192598,0.00048042313684925865,6.110388271287962e-120,6.482992845926082e-46,2.7362160411906823e-30,0.012332178241525266,4.068180773535396e-10
4.749999999999977,0.0199327446103013,-0.009369456091630113,0.010563288518671188,0.00047704691102373455,2.851155940633371e-121,1.5821843017493612e-46,8.817503894962234e-31,0.010086241397482551,2.101649029330414e-10
4.766666666666644,0.0776333595329825,-0.0689893542687003,0.008644005264282204,0.000473706145511446,1.3077963035497124e-122,3.824349967403924e-47,2.8142324313391365e-31,0.008170299011339493,1.074312674056548e-10
4.78333333333331,0.1007212709496305,-0.09369597808286409,0.007025292866766411,0.00047040034553414117,5.896933230194748e-124,9.155397658563612e-48,8.895969695097862e-32,0.006554892466893255,5.4339015562081495e-11
4.799999999999978,0.0586915218872376,-0.05301589821468974,0.005675623672547862,0.0004671290249118706,2.613841721541796e-125,2.1707800650814942e-48,2.785131170522635e-32,0.0052084946204400935,2.7195897290042704e-11
4.816666666666643,0.0221695070100402,-0.017606615499054137,0.004562891510986062,0.00046389170588433056,1.1389360294056695e-126,5.09769050657972e-49,8.636087635489908e-33,0.004098999791633657,1.3468076594219336e-11
4.833333333333311,0.0385195289077894,-0.03486390176407675,0.0036556271437126475,0.0004606879189365159,4.878500437439009e-128,1.1856326020219038e-49,2.6522072351057102e-33,0.0031949392181765185,6.599610761704465e-12
4.8499999999999766,0.0670377890904088,-0.06411385586586626,0.002923933224542541,0.0004575172026285757,2.0541886975042904e-129,2.7311517331961103e-50,8.067089923448975e-34,0.002466416018714023,3.199938456109291e-12
4.866666666666644,0.050549845290954,-0.04820969458052861,0.0023401507104253913,0.00045437910342974413,8.502786864216157e-131,6.231040188767524e-51,2.4302187564815086e-34,0.0018857716054604108,1.5352372118267766e-12
4.88333333333331,0.032369733272056,-0.03049045130871112,0.0018792819633448796,0.00045127317555624877,3.45978587347613e-132,1.407972926211335e-51,7.250915878382793e-35,0.0014280087870598124,7.288193767475326e-13
4.899999999999976,0.0370991809453224,-0.03557997647843394,0.0015192044668884616,0.00044819898081307276,1.383898121428871e-133,3.1509904231925024e-52,2.1426902467607009e-35,0.0010710054857330342,3.423535941834646e-13
4.916666666666642,0.039061227198213,-0.03782051367501391,0.0012407135231990857,0.00044515608843948305,5.441592162135081e-135,6.984235750531444e-53,6.271117624089874e-36,0.0007955574346004767,1.5912573841552522e-13
4.933333333333311,0.0838591285178109,-0.08283169537835543,0.0010274331394554692,0.00044214407495820544,2.103365900179859e-136,1.5332385334265868e-53,1.817814354119449e-36,0.0005852890644240778,7.318406548084309e-14
4.949999999999976,0.1159216290228076,-0.115055996672906,0.0008656323499015989,0.0004391625240281664,7.992279056324454e-138,3.3336468297319166e-54,5.218829853628742e-37,0.0004264698258401233,3.3304520875546957e-14
4.966666666666644,0.1137577591154694,-0.11301377883246129,0.0007439802830081083,0.00043621102630068503,2.985337388323151e-139,7.178744209486633e-55,1.4839380659276516e-37,0.0003077692566924239,1.4996862446554698e-14
4.9833333333333085,0.0291805094071906,-0.028527241244685062,0.0006532681625055388,0.00043328917927904577,1.0961832749734057e-140,1.5310747612949222e-55,4.1790487826219935e-38,0.0002199789832198108,6.682026368750081e-15
4.999999999999977,0.1032523989896635,-0.10266627817938927,0.0005861208102742321,0.00043039658718134135,3.956761684507947e-142,3.234173720267595e-56,1.1656230685668462e-38,0.0001557242230899412,2.9459577996417205e-15
5.016666666666643,0.0261272758180962,-0.02559056117406061,0.0005367146440355894,0.0004275328608065127,1.4039886149000335e-143,6.766269910681544e-57,3.2200147035182244e-39,0.00010918178322779077,1.2851547234207152e-15
5.03333333333331,0.1135030153808551,-0.11300250135254312,0.0005005140283119713,0.00042469761740349235,4.8972722622963316e-145,1.402020358873195e-57,8.810014102478025e-40,7.581641090791957e-05,5.547468838100142e-16
5.049999999999976,0.0906419645653427,-0.09016793117206784,0.00047403339327485583,0.0004218904805433774,1.6792365667260591e-146,2.877254977089893e-58,2.387340579931835e-40,5.2142912731238005e-05,2.3694354679493334e-16
5.066666666666643,0.1028378951453756,-0.10238326623889145,0.0004546289064841502,0.0004191110799945427,5.660261385678104e-148,5.8481891092747015e-59,6.407242843743129e-41,3.5517826489503246e-05,1.0013950908805593e-16
5.083333333333309,0.0423862975518695,-0.041945976862256235,0.0004403206896132633,0.0004163590516006275,1.8755474747895962e-149,1.1772901033702787e-59,1.7031269334849806e-41,2.396163801259534e-05,4.187709914227052e-17
5.0999999999999766,0.1059358819751138,-0.10550623741002217,0.00042964456509163307,0.0004136340371613113,6.1092318462279294e-151,2.3472784230736378e-60,4.483755032518938e-42,1.601052793030895e-05,1.7328392698564948e-17
5.116666666666641,0.0423777257014955,-0.04195619470322686,0.0004215309982686377,0.0004109356843158127,1.9561949022012633e-152,4.635160189768825e-61,1.1691110494310684e-42,1.0595313952820358e-05,7.094969484666106e-18
